Account,Posted dt.,Doc dt.,Doc,Memo/Description,Department,JNL,Debit,Credit,Balance
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PRAHIN NICOLE M,D108,HJ,9.52,,208524.91
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PRAHIN NICOLE M,D108,HJ,40.72,,208565.63
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PRAHIN NICOLE M,D108,HJ,43.39,,208609.02
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PRAHIN NICOLE M,D108,HJ,185.5,,208794.52
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-RIVERS QUIONNA DIANE,D108,HJ,39.27,,208833.79
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-RIVERS QUIONNA DIANE,D108,HJ,167.92,,209001.71
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SALIM YASSER,D108,HJ,33.1,,209034.81
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SALIM YASSER,D108,HJ,141.55,,209176.36
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SEJOUR MAHALIAH,D108,HJ,34.07,,209210.43
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SEJOUR MAHALIAH,D108,HJ,145.66,,209356.09
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SKALSKI CHRISTOPHER,D108,HJ,33.86,,209389.95
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SKALSKI CHRISTOPHER,D108,HJ,144.76,,209534.71
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-TUMENJARGAL ENKHJIN,D108,HJ,32.92,,209567.63
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-TUMENJARGAL ENKHJIN,D108,HJ,140.75,,209708.38
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-VILLEGAS EVELYN,D108,HJ,33.4,,209741.78
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-VILLEGAS EVELYN,D108,HJ,142.81,,209884.59
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WOLF ANNA A,D108,HJ,36.3,,209920.89
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WOLF ANNA A,D108,HJ,155.19,,210076.08
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ACEVEDO MONIVETT,D107,HJ,13.04,,210089.12
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ACEVEDO MONIVETT,D107,HJ,55.74,,210144.86
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ACEVEDO MONIVETT,D107,HJ,59.38,,210204.24
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ACEVEDO MONIVETT,D107,HJ,253.9,,210458.14
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-AKLESTAD ISABEL,D111,HJ,26.91,,210485.05
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-AKLESTAD ISABEL,D111,HJ,115.08,,210600.13
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BIBB TIFFANI,D104,HJ,49.71,,210649.84
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BIBB TIFFANI,D104,HJ,212.55,,210862.39
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BOWMAN HALLEY K,D101,HJ,46.44,,210908.83
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BOWMAN HALLEY K,D101,HJ,198.56,,211107.39
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-COOK CATHRYN ANNA,D105,HJ,8.98,,211116.37
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-COOK CATHRYN ANNA,D105,HJ,38.38,,211154.75
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-COOK CATHRYN ANNA,D105,HJ,40.89,,211195.64
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-COOK CATHRYN ANNA,D105,HJ,174.87,,211370.51
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-COOPER ASHLEE R,D101,HJ,33.51,,211404.02
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-COOPER ASHLEE R,D101,HJ,143.3,,211547.32
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-CORTEZ MIRANDA A,D111,HJ,42.08,,211589.4
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-CORTEZ MIRANDA A,D111,HJ,179.92,,211769.32
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DAUGHERTY DEVIN W,D101,HJ,15.1,,211784.42
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DAUGHERTY DEVIN W,D101,HJ,64.58,,211849
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DETONE KYRA MAYA,D102,HJ,3.51,,211852.51
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DETONE KYRA MAYA,D102,HJ,15.01,,211867.52
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DETONE KYRA MAYA,D102,HJ,35.49,,211903.01
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DETONE KYRA MAYA,D102,HJ,151.74,,212054.75
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DUPUIS CHRISTOPHER M,D107,HJ,31.95,,212086.7
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DUPUIS CHRISTOPHER M,D107,HJ,56.79,,212143.49
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DUPUIS CHRISTOPHER M,D107,HJ,136.6,,212280.09
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DUPUIS CHRISTOPHER M,D107,HJ,242.85,,212522.94
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DZIEDZIC JULIE K,D101,HJ,17.71,,212540.65
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DZIEDZIC JULIE K,D101,HJ,75.71,,212616.36
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-FISCHABER THOMAS,D109,HJ,77.9,,212694.26
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-FISCHABER THOMAS,D109,HJ,333.1,,213027.36
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-FLORY MEGAN,D109,HJ,21.75,,213049.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-FLORY MEGAN,D109,HJ,93,,213142.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GORNSTEIN STEVEN,D101,HJ,39.27,,213181.38
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GORNSTEIN STEVEN,D101,HJ,167.92,,213349.3
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GUADARRAMA-ALVAREZ URIEL A,D105,HJ,39.93,,213389.23
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GUADARRAMA-ALVAREZ URIEL A,D105,HJ,170.75,,213559.98
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GUTIERREZ ANTONIO J,D107,HJ,13.36,,213573.34
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GUTIERREZ ANTONIO J,D107,HJ,57.15,,213630.49
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GUTIERREZ ANTONIO J,D107,HJ,60.89,,213691.38
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GUTIERREZ ANTONIO J,D107,HJ,260.33,,213951.71
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HENRY GILLIAN,D102,HJ,2.52,,213954.23
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HENRY GILLIAN,D102,HJ,11.23,,213965.46
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HENRY GILLIAN,D102,HJ,26.65,,213992.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HENRY GILLIAN,D102,HJ,113.51,,214105.62
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HERMAN ADAM,D102,HJ,28.2,,214133.82
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HERMAN ADAM,D102,HJ,120.56,,214254.38
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HESTER TYLER CONRAD,D105,HJ,27.79,,214282.17
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HESTER TYLER CONRAD,D105,HJ,118.83,,214401
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HOLT ADAM,D109,HJ,58.24,,214459.24
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HOLT ADAM,D109,HJ,249.03,,214708.27
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-KELLY SEAN,D109,HJ,78.54,,214786.81
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-KELLY SEAN,D109,HJ,335.83,,215122.64
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-KRUGER MARK,D109,HJ,72.5,,215195.14
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-KRUGER MARK,D109,HJ,310,,215505.14
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-LIPORACE HERNAN LUIS,D103,HJ,33.06,,215538.2
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-LIPORACE HERNAN LUIS,D103,HJ,141.34,,215679.54
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MARKS KRISTA,D109,HJ,76.2,,215755.74
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MARKS KRISTA,D109,HJ,325.8,,216081.54
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MELVIN DARNELL KEVIN,D109,HJ,55.91,,216137.45
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MELVIN DARNELL KEVIN,D109,HJ,239.08,,216376.53
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MESSING JENNIFER,D104,HJ,34.12,,216410.65
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MESSING JENNIFER,D104,HJ,63.54,,216474.19
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MESSING JENNIFER,D104,HJ,145.9,,216620.09
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MILNE ROGER,D109,HJ,4.57,,216624.66
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MILNE ROGER,D109,HJ,19.55,,216644.21
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MILNE ROGER,D109,HJ,71.63,,216715.84
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MILNE ROGER,D109,HJ,306.25,,217022.09
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MOSTAFAVI YASAMAN,D109,HJ,5.1,,217027.19
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MOSTAFAVI YASAMAN,D109,HJ,21.82,,217049.01
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-O'DONNELL STEPHEN,D104,HJ,39.26,,217088.27
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-O'DONNELL STEPHEN,D104,HJ,167.87,,217256.14
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PARETS MALLORY GRACE,D101,HJ,17.57,,217273.71
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PARETS MALLORY GRACE,D101,HJ,41.08,,217314.79
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PARETS MALLORY GRACE,D101,HJ,175.67,,217490.46
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PARHAM-GANTT DENISE M,D112,HJ,37.96,,217528.42
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PARHAM-GANTT DENISE M,D112,HJ,162.32,,217690.74
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PEINADO ELIZABETH R,D111,HJ,55.91,,217746.65
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PEINADO ELIZABETH R,D111,HJ,239.08,,217985.73
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PERNIA JEFFREY,D109,HJ,56.19,,218041.92
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PERNIA JEFFREY,D109,HJ,240.25,,218282.17
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-POLANCO ODALIS,D103,HJ,43.23,,218325.4
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-POLANCO ODALIS,D103,HJ,184.83,,218510.23
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-QUINTAS JASHIVE,D105,HJ,25.57,,218535.8
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-QUINTAS JASHIVE,D105,HJ,109.31,,218645.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-RANDOLPH ALEXANDER,D111,HJ,13.18,,218658.29
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-RANDOLPH ALEXANDER,D111,HJ,28.73,,218687.02
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-RANDOLPH ALEXANDER,D111,HJ,122.83,,218809.85
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-RUBI PERLA,D101,HJ,15.92,,218825.77
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-RUBI PERLA,D101,HJ,68.09,,218893.86
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SAFRAN ALAN P,D107,HJ,18.05,,218911.91
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SAFRAN ALAN P,D107,HJ,82.2,,218994.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SHENKMAN OLIVIA,D101,HJ,29,,219023.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SHENKMAN OLIVIA,D101,HJ,124,,219147.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SHI GRACE,D103,HJ,12.69,,219159.8
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SHI GRACE,D103,HJ,54.25,,219214.05
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WALLACE AMENA,D104,HJ,28.93,,219242.98
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WALLACE AMENA,D104,HJ,123.72,,219366.7
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WARD JEFFREY,D109,HJ,78.54,,219445.24
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WARD JEFFREY,D109,HJ,335.83,,219781.07
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WARD JENNIFER,D109,HJ,18.86,,219799.93
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WARD JENNIFER,D109,HJ,80.64,,219880.57
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WEINSTOCK EMILY,D101,HJ,17.57,,219898.14
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WEINSTOCK EMILY,D101,HJ,38.11,,219936.25
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WEINSTOCK EMILY,D101,HJ,162.94,,220099.19
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WINANS JENNIFER,D111,HJ,39.96,,220139.15
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WINANS JENNIFER,D111,HJ,170.85,,220310
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ZARATE JOSEPH M,D105,HJ,31.18,,220341.18
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ZARATE JOSEPH M,D105,HJ,133.3,,220474.48
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-AGUANNO JOSEPH,D108,HJ,16.23,,220490.71
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-AGUANNO JOSEPH,D108,HJ,69.38,,220560.09
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-AKESODE FEHINTOLA,D108,HJ,16.23,,220576.32
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-AKESODE FEHINTOLA,D108,HJ,69.38,,220645.7
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BARTOLD DEANNA MARIE,D108,HJ,41.91,,220687.61
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BARTOLD DEANNA MARIE,D108,HJ,179.22,,220866.83
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BELLOT GENESIS,D108,HJ,32.36,,220899.19
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BELLOT GENESIS,D108,HJ,138.38,,221037.57
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BENNETT JAMES H,D108,HJ,16.23,,221053.8
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BENNETT JAMES H,D108,HJ,69.38,,221123.18
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BOWMAN ABIGAIL,D108,HJ,16.23,,221139.41
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BOWMAN ABIGAIL,D108,HJ,69.38,,221208.79
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BURRELL RUSSELL,D108,HJ,15.08,,221223.87
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-BURRELL RUSSELL,D108,HJ,64.5,,221288.37
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-CHUI KENT,D108,HJ,16.23,,221304.6
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-CHUI KENT,D108,HJ,69.38,,221373.98
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-CIRKER MIA,D108,HJ,32.63,,221406.61
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-CIRKER MIA,D108,HJ,139.5,,221546.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DEWS CAMERYN,D108,HJ,33.23,,221579.34
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DEWS CAMERYN,D108,HJ,142.08,,221721.42
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DIETZ MARY,D108,HJ,16.23,,221737.65
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DIETZ MARY,D108,HJ,69.38,,221807.03
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DOMINIQUE PRINCESSA,D108,HJ,16.23,,221823.26
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DOMINIQUE PRINCESSA,D108,HJ,69.38,,221892.64
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DONNELLY MARCUS,D108,HJ,16.23,,221908.87
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DONNELLY MARCUS,D108,HJ,21.49,,221930.36
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-DONNELLY MARCUS,D108,HJ,69.38,,221999.74
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-FEIGHERY JOHN,D108,HJ,30.56,,222030.3
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-FEIGHERY JOHN,D108,HJ,130.69,,222160.99
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-FORTH KYLE,D108,HJ,16.23,,222177.22
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-FORTH KYLE,D108,HJ,69.38,,222246.6
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GARCIA MARILYN,D108,HJ,33.23,,222279.83
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GARCIA MARILYN,D108,HJ,142.08,,222421.91
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GREENE BROOKE,D108,HJ,15.28,,222437.19
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GREENE BROOKE,D108,HJ,65.35,,222502.54
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GRIFFIN ANDREW,D108,HJ,30.44,,222532.98
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GRIFFIN ANDREW,D108,HJ,130.16,,222663.14
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GROSS EMILY,D108,HJ,14,,222677.14
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GROSS EMILY,D108,HJ,59.86,,222737
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GUERRERO LUIS,D108,HJ,16.23,,222753.23
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-GUERRERO LUIS,D108,HJ,69.38,,222822.61
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HALLINAN GABRIEL,D108,HJ,34.79,,222857.4
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HALLINAN GABRIEL,D108,HJ,148.76,,223006.16
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HAMERSLY WILLIAM,D108,HJ,34.16,,223040.32
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HAMERSLY WILLIAM,D108,HJ,146.08,,223186.4
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HOLDER LATIVA M,D108,HJ,55.28,,223241.68
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HOLDER LATIVA M,D108,HJ,236.38,,223478.06
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HOSSAIN MYESHA,D108,HJ,35.1,,223513.16
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-HOSSAIN MYESHA,D108,HJ,150.1,,223663.26
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-JACKSON TASNIM F,D108,HJ,31,,223694.26
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-JACKSON TASNIM F,D108,HJ,132.56,,223826.82
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-KERKHOFF HARPER FAITH,D108,HJ,16.23,,223843.05
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-KERKHOFF HARPER FAITH,D108,HJ,69.38,,223912.43
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-LEARY AUBREY,D108,HJ,16.2,,223928.63
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-LEARY AUBREY,D108,HJ,69.27,,223997.9
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-LI BELLA,D108,HJ,33.96,,224031.86
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-LI BELLA,D108,HJ,145.23,,224177.09
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-LOUIE JORDAN,D108,HJ,16.23,,224193.32
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-LOUIE JORDAN,D108,HJ,69.38,,224262.7
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MELCHOR OSBEIDY,D108,HJ,16.23,,224278.93
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MELCHOR OSBEIDY,D108,HJ,69.38,,224348.31
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MORRIS ZAKIYA,D108,HJ,16.23,,224364.54
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MORRIS ZAKIYA,D108,HJ,69.38,,224433.92
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MORSELETTO RAFAEL,D108,HJ,16.23,,224450.15
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-MORSELETTO RAFAEL,D108,HJ,69.38,,224519.53
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-OBI TOBECHUKWU,D108,HJ,16.23,,224535.76
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-OBI TOBECHUKWU,D108,HJ,69.38,,224605.14
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-OPUH NDIDI,D108,HJ,34.74,,224639.88
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-OPUH NDIDI,D108,HJ,148.53,,224788.41
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PAULINO THAIRI,D108,HJ,16.23,,224804.64
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-PAULINO THAIRI,D108,HJ,69.38,,224874.02
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ROSENBAUM MURRAY,D108,HJ,16.23,,224890.25
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ROSENBAUM MURRAY,D108,HJ,69.38,,224959.63
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SCHWETTMANN CLAIRE,D108,HJ,15.28,,224974.91
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SCHWETTMANN CLAIRE,D108,HJ,65.35,,225040.26
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SOBELMAN JUSTIN,D108,HJ,15.08,,225055.34
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-SOBELMAN JUSTIN,D108,HJ,64.5,,225119.84
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-TERRENCE-SMITH ZIHIR,D108,HJ,14.32,,225134.16
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-TERRENCE-SMITH ZIHIR,D108,HJ,61.22,,225195.38
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-TILLERY ASIA,D108,HJ,47.73,,225243.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-TILLERY ASIA,D108,HJ,204.08,,225447.19
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WILLIAMS-MASSEY BRIANNA,D108,HJ,16.05,,225463.24
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-WILLIAMS-MASSEY BRIANNA,D108,HJ,68.64,,225531.88
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-XIAO CHENGYAO,D108,HJ,16.23,,225548.11
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-XIAO CHENGYAO,D108,HJ,69.38,,225617.49
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ZIAUDDIN ABUTAHER,D108,HJ,16.23,,225633.72
6150,11/30/2020,11/30/2020,113020,82L-IMPORT PAYROLL-ZIAUDDIN ABUTAHER,D108,HJ,69.38,,225703.1
